Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Working-Agents	%Working-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services	Active-Work-Productivity
MAD-0.75-agents0270-timePerDay04-instance0008.json	6129	5938	191	362	270	270	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	11,386	2,719	3,646	32,147	36,595	37,171	464,047	6,445	395	11,386
MAD-0.75-agents0270-timePerDay04-instance0008.json	6129	5938	191	362	270	270	100,000	54	19	19	compactingSolver	95,483	94,668	83,272	59,236	71,053	71,053	59,868	48,745	65,355	41,580	46,875	46,875	2510,289	82,085	5031	60,369
TFS-0.5-agents0040-timePerDay08-instance0001.json	1095	992	103	78	40	40	100,000	27	11	0	randomSolver	82,558	68,604	65,174	80,631	0,000	88,312	47,134	22,569	44,010	46,693	0,000	59,578	167,712	86,575	948	47,134
TFS-0.5-agents0040-timePerDay08-instance0001.json	1095	992	103	78	40	40	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,982	1,068	2,083	10,979	0,000	22,078	12,487	7,032	77	7,982
TFS-0.5-agents0040-timePerDay08-instance0001.json	1095	992	103	78	40	40	100,000	27	11	0	compactingSolver	88,597	80,736	74,104	69,729	0,000	85,204	49,260	24,786	48,333	46,693	0,000	58,929	81,294	94,064	1030	51,922
TFS-0.9-agents0080-timePerDay06-instance0005.json	1888	1785	103	118	80	80	100,000	27	11	0	randomSolver	84,083	77,865	75,084	82,686	0,000	88,528	49,877	33,639	49,618	46,693	0,000	59,578	348,694	81,144	1532	49,877
TFS-0.9-agents0080-timePerDay06-instance0005.json	1888	1785	103	118	80	80	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,453	1,883	2,778	10,979	0,000	22,078	44,184	6,197	117	6,453
TFS-0.9-agents0080-timePerDay06-instance0005.json	1888	1785	103	118	80	80	100,000	27	11	0	compactingSolver	91,059	87,986	80,130	70,844	0,000	85,343	55,009	38,771	57,187	46,693	0,000	59,578	306,763	92,691	1750	57,443
SPC-0.1-agents0035-timePerDay04-instance0000.json	87	59	28	39	35	31	88,571	2	2	0	randomSolver	98,903	98,512	22,517	71,429	0,000	71,429	12,714	6,303	7,024	62,500	0,000	62,500	3,948	90,805	79	14,167
SPC-0.1-agents0035-timePerDay04-instance0000.json	87	59	28	39	35	35	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,021	3,739	4,167	12,500	0,000	12,500	0,713	44,828	39	5,021
SPC-0.1-agents0035-timePerDay04-instance0000.json	87	59	28	39	35	11	31,429	2	2	0	compactingSolver	95,839	94,105	18,437	71,429	0,000	71,429	12,714	6,303	7,024	62,500	0,000	62,500	6,193	90,805	79	33,056
MAD-0.25-agents0390-timePerDay04-instance0003.json	2171	1980	191	482	390	390	100,000	54	19	19	randomSolver	97,666	97,314	55,113	65,409	69,956	68,860	23,331	14,977	18,510	41,580	46,875	46,875	1293,720	100,000	2171	23,331
MAD-0.25-agents0390-timePerDay04-instance0003.json	2171	1980	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,482	2,950	3,646	32,147	37,171	37,171	234,217	23,768	516	9,482
MAD-0.25-agents0390-timePerDay04-instance0003.json	2171	1980	191	482	390	143	36,667	54	19	19	compactingSolver	94,330	92,073	25,291	58,198	71,053	71,053	23,331	14,977	18,510	41,580	46,875	46,875	1275,188	100,000	2171	48,471
MAD-0.25-agents0420-timePerDay04-instance0002.json	2171	1980	191	512	420	420	100,000	54	19	19	randomSolver	97,790	97,507	51,742	64,217	69,956	69,956	21,964	14,099	17,187	41,580	46,875	46,875	1668,424	100,000	2171	21,964
MAD-0.25-agents0420-timePerDay04-instance0002.json	2171	1980	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	9,146	2,991	3,646	32,205	37,171	37,171	268,883	25,150	546	9,146
MAD-0.25-agents0420-timePerDay04-instance0002.json	2171	1980	191	512	420	142	33,810	54	19	19	compactingSolver	94,567	92,533	23,436	57,986	71,053	71,053	21,964	14,099	17,188	41,580	46,875	46,875	2205,751	100,000	2171	48,893
MAD-0.25-agents0330-timePerDay08-instance0008.json	2171	1980	191	422	330	330	100,000	54	19	19	randomSolver	90,457	87,914	50,684	63,943	66,667	71,053	18,095	8,553	10,937	41,580	46,875	46,875	1222,754	100,000	2171	18,095
MAD-0.25-agents0330-timePerDay08-instance0008.json	2171	1980	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,886	1,426	1,823	32,147	37,171	37,171	204,776	21,004	456	8,886
MAD-0.25-agents0330-timePerDay08-instance0008.json	2171	1980	191	422	330	87	26,364	54	19	19	compactingSolver	90,798	83,411	15,513	58,441	71,053	71,053	18,095	8,553	10,938	41,580	46,875	46,875	1155,360	100,000	2171	43,885
SPC-0.25-agents0045-timePerDay08-instance0000.json	174	146	28	49	45	44	97,778	2	2	0	randomSolver	94,272	93,363	37,345	71,429	0,000	71,429	11,310	6,207	6,759	62,500	0,000	62,500	17,504	95,402	166	11,545
SPC-0.25-agents0045-timePerDay08-instance0000.json	174	146	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	2,934	1,913	2,083	12,500	0,000	12,500	2,065	28,161	49	2,934
SPC-0.25-agents0045-timePerDay08-instance0000.json	174	146	28	49	45	13	28,889	2	2	0	compactingSolver	83,956	79,373	17,638	71,429	0,000	71,429	11,310	6,207	6,759	62,500	0,000	62,500	18,369	95,402	166	32,598
TFS-0.25-agents0100-timePerDay08-instance0003.json	600	497	103	138	100	99	99,000	27	11	0	randomSolver	91,480	87,723	47,621	78,921	0,000	87,384	21,388	7,503	10,354	46,693	0,000	59,578	129,482	100,000	600	21,544
TFS-0.25-agents0100-timePerDay08-instance0003.json	600	497	103	138	100	100	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	5,418	1,510	2,083	10,979	0,000	22,078	15,775	22,833	137	5,418
TFS-0.25-agents0100-timePerDay08-instance0003.json	600	497	103	138	100	28	28,000	27	11	0	compactingSolver	91,012	81,929	19,546	70,302	0,000	83,534	21,388	7,503	10,354	46,693	0,000	59,578	128,891	100,000	600	47,605
TFS-0.9-agents0070-timePerDay04-instance0007.json	1888	1785	103	108	70	70	100,000	27	11	0	randomSolver	91,285	88,144	85,626	78,416	0,000	87,755	54,740	36,998	57,083	46,693	0,000	59,578	205,898	56,250	1062	54,740
TFS-0.9-agents0070-timePerDay04-instance0007.json	1888	1785	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,694	2,701	4,167	10,979	0,000	22,078	37,648	5,667	107	7,694
TFS-0.9-agents0070-timePerDay04-instance0007.json	1888	1785	103	108	70	70	100,000	27	11	0	compactingSolver	94,751	93,115	82,853	68,721	0,000	84,230	57,749	40,008	61,726	46,693	0,000	59,578	137,377	60,381	1140	60,552
SPC-0.9-agents0045-timePerDay04-instance0002.json	549	521	28	49	45	45	100,000	2	2	0	randomSolver	90,943	90,359	88,925	71,429	0,000	71,429	44,813	39,711	43,241	62,500	0,000	62,500	39,200	88,707	487	44,813
SPC-0.9-agents0045-timePerDay04-instance0002.json	549	521	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,847	3,827	4,167	12,500	0,000	12,500	6,371	8,925	49	4,847
SPC-0.9-agents0045-timePerDay04-instance0002.json	549	521	28	49	45	45	100,000	2	2	0	compactingSolver	89,766	89,027	78,287	71,429	0,000	71,429	48,980	43,878	47,778	62,500	0,000	62,500	33,223	97,632	536	48,980
SPC-1.0-agents0020-timePerDay04-instance0005.json	607	579	28	24	20	20	100,000	2	2	0	randomSolver	89,187	87,609	85,731	71,429	0,000	71,429	57,812	47,396	56,875	62,500	0,000	62,500	25,523	48,270	293	57,812
SPC-1.0-agents0020-timePerDay04-instance0005.json	607	579	28	24	20	20	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,556	3,472	4,167	12,500	0,000	12,500	3,333	3,954	24	5,556
SPC-1.0-agents0020-timePerDay04-instance0005.json	607	579	28	24	20	20	100,000	2	2	0	compactingSolver	90,119	88,622	83,558	71,429	0,000	71,429	60,243	49,826	59,792	62,500	0,000	62,500	16,425	50,577	307	60,243
MAD-1.0-agents0150-timePerDay06-instance0005.json	8108	7917	191	242	150	150	100,000	54	19	19	randomSolver	84,499	78,253	68,798	63,607	68,860	66,667	48,467	31,828	51,350	41,580	46,875	46,875	1992,852	41,441	3360	48,467
MAD-1.0-agents0150-timePerDay06-instance0005.json	8108	7917	191	242	150	150	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	14,530	1,507	2,431	32,205	37,171	37,171	348,595	3,404	276	14,530
MAD-1.0-agents0150-timePerDay06-instance0005.json	8108	7917	191	242	150	150	100,000	54	19	19	compactingSolver	91,559	88,325	76,475	58,873	71,053	71,053	55,899	39,261	63,340	41,580	46,875	46,875	1896,506	50,567	4100	56,839
MAD-0.9-agents0330-timePerDay06-instance0002.json	7316	7125	191	422	330	330	100,000	54	19	19	randomSolver	79,790	75,704	66,556	65,664	67,763	69,956	41,715	32,173	41,143	41,580	46,875	46,875	3568,649	78,964	5777	41,715
MAD-0.9-agents0330-timePerDay06-instance0002.json	7316	7125	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,336	1,901	2,431	32,147	37,171	36,595	690,435	6,219	455	9,336
MAD-0.9-agents0330-timePerDay06-instance0002.json	7316	7125	191	422	330	330	100,000	54	19	19	compactingSolver	92,985	91,651	66,864	58,619	71,053	71,053	49,968	40,427	51,697	41,580	46,875	46,875	3208,107	98,551	7210	50,206
MAD-0.1-agents0300-timePerDay08-instance0007.json	984	793	191	392	300	285	95,000	54	19	19	randomSolver	96,076	94,099	27,210	65,027	67,763	69,956	13,960	3,688	4,819	41,580	46,875	46,875	873,801	100,000	984	14,515
MAD-0.1-agents0300-timePerDay08-instance0007.json	984	793	191	392	300	300	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,427	1,395	1,823	32,147	37,171	37,171	80,580	43,293	426	9,427
MAD-0.1-agents0300-timePerDay08-instance0007.json	984	793	191	392	300	37	12,333	54	19	19	compactingSolver	91,561	76,958	7,247	58,526	71,053	71,053	13,960	3,688	4,819	41,580	46,875	46,875	450,988	100,000	984	43,777
SPC-0.5-agents0035-timePerDay06-instance0003.json	318	290	28	39	35	35	100,000	2	2	0	randomSolver	88,160	86,920	67,762	71,429	0,000	71,429	27,066	20,655	23,016	62,500	0,000	62,500	17,162	97,484	310	27,066
SPC-0.5-agents0035-timePerDay06-instance0003.json	318	290	28	39	35	35	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,775	2,493	2,778	12,500	0,000	12,500	3,155	12,264	39	3,775
SPC-0.5-agents0035-timePerDay06-instance0003.json	318	290	28	39	35	26	74,286	2	2	0	compactingSolver	83,206	80,561	41,760	71,429	0,000	71,429	27,066	20,655	23,016	62,500	0,000	62,500	24,609	97,484	310	35,185
MAD-0.25-agents0360-timePerDay06-instance0001.json	2171	1980	191	452	360	360	100,000	54	19	19	randomSolver	93,769	92,087	51,959	66,065	71,053	68,860	19,555	10,647	13,368	41,580	46,875	46,875	2303,021	100,000	2171	19,555
MAD-0.25-agents0360-timePerDay06-instance0001.json	2171	1980	191	452	360	360	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,901	1,936	2,431	32,147	37,171	37,171	222,574	22,386	486	8,901
MAD-0.25-agents0360-timePerDay06-instance0001.json	2171	1980	191	452	360	107	29,722	54	19	19	compactingSolver	92,246	87,435	18,489	58,638	71,053	71,053	19,555	10,647	13,368	41,580	46,875	46,875	2191,171	100,000	2171	44,642
SPC-0.25-agents0015-timePerDay06-instance0009.json	174	146	28	19	15	15	100,000	2	2	0	randomSolver	88,043	85,357	72,350	71,429	0,000	71,429	34,211	21,053	26,667	62,500	0,000	62,500	7,925	94,253	164	34,211
SPC-0.25-agents0015-timePerDay06-instance0009.json	174	146	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,825	2,193	2,778	12,500	0,000	12,500	0,680	10,920	19	4,825
SPC-0.25-agents0015-timePerDay06-instance0009.json	174	146	28	19	15	15	100,000	2	2	0	compactingSolver	86,591	83,063	60,122	71,429	0,000	71,429	34,503	21,345	27,037	62,500	0,000	62,500	4,283	95,402	166	34,503
TFS-0.9-agents0060-timePerDay04-instance0009.json	1888	1785	103	98	60	60	100,000	27	11	0	randomSolver	92,563	88,852	84,621	81,459	0,000	92,208	55,266	35,714	58,333	46,693	0,000	59,578	172,021	49,947	943	55,266
TFS-0.9-agents0060-timePerDay04-instance0009.json	1888	1785	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	8,054	2,551	4,167	10,979	0,000	22,078	31,186	5,138	97	8,054
TFS-0.9-agents0060-timePerDay04-instance0009.json	1888	1785	103	98	60	60	100,000	27	11	0	compactingSolver	94,579	92,584	83,546	70,058	0,000	88,435	56,924	37,372	61,042	46,693	0,000	59,578	136,020	52,013	982	59,347
SPC-1.0-agents0030-timePerDay06-instance0001.json	607	579	28	34	30	30	100,000	2	2	0	randomSolver	77,777	75,650	75,290	71,429	0,000	71,429	44,853	37,500	42,500	62,500	0,000	62,500	40,425	78,913	479	44,853
SPC-1.0-agents0030-timePerDay06-instance0001.json	607	579	28	34	30	30	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,922	2,451	2,778	12,500	0,000	12,500	4,892	5,601	34	3,922
SPC-1.0-agents0030-timePerDay06-instance0001.json	607	579	28	34	30	30	100,000	2	2	0	compactingSolver	81,980	80,112	73,627	71,429	0,000	71,429	49,101	41,748	47,315	62,500	0,000	62,500	23,681	87,479	531	49,101
TFS-0.9-agents0060-timePerDay06-instance0003.json	1888	1785	103	98	60	60	100,000	27	11	0	randomSolver	85,695	78,123	72,915	81,366	0,000	88,126	51,695	32,143	52,500	46,693	0,000	59,578	189,482	65,519	1237	51,695
TFS-0.9-agents0060-timePerDay06-instance0003.json	1888	1785	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,204	1,701	2,778	10,979	0,000	22,078	33,212	5,138	97	7,204
TFS-0.9-agents0060-timePerDay06-instance0003.json	1888	1785	103	98	60	60	100,000	27	11	0	compactingSolver	91,486	87,843	80,105	70,542	0,000	84,972	56,712	37,160	60,694	46,693	0,000	59,578	293,682	74,894	1414	59,125
SPC-0.9-agents0055-timePerDay06-instance0006.json	549	521	28	59	55	55	100,000	2	2	0	randomSolver	85,613	84,762	74,414	71,429	0,000	71,429	28,766	24,529	26,313	62,500	0,000	62,500	66,760	98,543	541	28,766
SPC-0.9-agents0055-timePerDay06-instance0006.json	549	521	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,437	2,589	2,778	12,500	0,000	12,500	8,628	10,747	59	3,437
SPC-0.9-agents0055-timePerDay06-instance0006.json	549	521	28	59	55	38	69,091	2	2	0	compactingSolver	86,125	84,864	48,494	71,429	0,000	71,429	28,766	24,529	26,313	62,500	0,000	62,500	64,794	98,543	541	40,410
SPC-0.5-agents0035-timePerDay04-instance0009.json	318	290	28	39	35	35	100,000	2	2	0	randomSolver	93,980	93,423	82,365	71,429	0,000	71,429	37,393	30,983	34,524	62,500	0,000	62,500	21,116	97,484	310	37,393
SPC-0.5-agents0035-timePerDay04-instance0009.json	318	290	28	39	35	35	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,021	3,739	4,167	12,500	0,000	12,500	2,878	12,264	39	5,021
SPC-0.5-agents0035-timePerDay04-instance0009.json	318	290	28	39	35	32	91,429	2	2	0	compactingSolver	89,427	88,183	61,188	71,429	0,000	71,429	37,393	30,983	34,524	62,500	0,000	62,500	15,235	97,484	310	40,509
SPC-0.25-agents0015-timePerDay04-instance0003.json	174	146	28	19	15	15	100,000	2	2	0	randomSolver	94,714	93,613	85,589	71,429	0,000	71,429	42,105	28,947	36,667	62,500	0,000	62,500	5,763	87,356	152	42,105
SPC-0.25-agents0015-timePerDay04-instance0003.json	174	146	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,921	3,289	4,167	12,500	0,000	12,500	0,664	10,920	19	5,921
SPC-0.25-agents0015-timePerDay04-instance0003.json	174	146	28	19	15	15	100,000	2	2	0	compactingSolver	91,734	89,855	75,307	71,429	0,000	71,429	42,982	29,825	37,778	62,500	0,000	62,500	5,439	89,655	156	42,982
TFS-0.1-agents0040-timePerDay08-instance0008.json	302	199	103	78	40	40	100,000	27	11	0	randomSolver	95,072	89,325	49,129	83,771	0,000	88,621	29,880	5,315	10,365	46,693	0,000	59,578	21,842	100,000	302	29,880
TFS-0.1-agents0040-timePerDay08-instance0008.json	302	199	103	78	40	40	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,982	1,068	2,083	10,979	0,000	22,078	3,080	25,497	77	7,982
TFS-0.1-agents0040-timePerDay08-instance0008.json	302	199	103	78	40	17	42,500	27	11	0	compactingSolver	92,532	77,783	21,390	69,850	0,000	83,643	29,880	5,315	10,365	46,693	0,000	59,578	42,218	100,000	302	45,699
TFS-0.1-agents0050-timePerDay08-instance0006.json	302	199	103	88	50	50	100,000	27	11	0	randomSolver	95,422	91,883	43,316	80,780	0,000	84,416	26,485	4,711	8,292	46,693	0,000	59,578	39,295	100,000	302	26,485
TFS-0.1-agents0050-timePerDay08-instance0006.json	302	199	103	88	50	50	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,312	1,184	2,083	10,979	0,000	22,078	4,867	28,808	87	7,312
TFS-0.1-agents0050-timePerDay08-instance0006.json	302	199	103	88	50	17	34,000	27	11	0	compactingSolver	92,872	78,193	17,426	69,244	0,000	81,308	26,485	4,711	8,292	46,693	0,000	59,578	68,459	100,000	302	45,699
SPC-0.9-agents0045-timePerDay06-instance0008.json	549	521	28	49	45	45	100,000	2	2	0	randomSolver	82,159	80,932	74,766	71,429	0,000	71,429	33,730	28,628	31,173	62,500	0,000	62,500	95,484	95,628	525	33,730
SPC-0.9-agents0045-timePerDay06-instance0008.json	549	521	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,571	2,551	2,778	12,500	0,000	12,500	7,148	8,925	49	3,571
SPC-0.9-agents0045-timePerDay06-instance0008.json	549	521	28	49	45	42	93,333	2	2	0	compactingSolver	84,636	83,207	56,792	71,429	0,000	71,429	34,637	29,535	32,160	62,500	0,000	62,500	73,326	98,543	541	36,896
SPC-0.5-agents0025-timePerDay04-instance0007.json	318	290	28	29	25	25	100,000	2	2	0	randomSolver	92,717	91,865	89,765	71,429	0,000	71,429	45,115	36,494	42,333	62,500	0,000	62,500	12,972	86,164	274	45,115
SPC-0.5-agents0025-timePerDay04-instance0007.json	318	290	28	29	25	25	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,316	3,592	4,167	12,500	0,000	12,500	2,288	9,119	29	5,316
SPC-0.5-agents0025-timePerDay04-instance0007.json	318	290	28	29	25	25	100,000	2	2	0	compactingSolver	90,422	89,194	79,510	71,429	0,000	71,429	47,989	39,368	45,667	62,500	0,000	62,500	12,283	92,453	294	47,989
MAD-0.9-agents0390-timePerDay08-instance0003.json	7316	7125	191	482	390	390	100,000	54	19	19	randomSolver	71,130	66,082	57,906	64,552	69,956	69,956	35,259	26,905	33,252	41,580	46,875	46,875	6982,760	99,850	7305	35,259
MAD-0.9-agents0390-timePerDay08-instance0003.json	7316	7125	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	7,991	1,475	1,823	32,205	36,595	37,171	834,103	7,039	515	7,991
MAD-0.9-agents0390-timePerDay08-instance0003.json	7316	7125	191	482	390	301	77,179	54	19	19	compactingSolver	92,290	90,381	45,045	58,777	71,053	71,053	35,301	26,947	33,303	41,580	46,875	46,875	4237,224	100,000	7316	43,628
MAD-0.9-agents0420-timePerDay08-instance0002.json	7316	7125	191	512	420	420	100,000	54	19	19	randomSolver	71,345	66,682	58,069	64,105	68,860	71,053	33,232	25,368	30,924	41,580	46,875	46,875	14473,513	100,000	7316	33,232
MAD-0.9-agents0420-timePerDay08-instance0002.json	7316	7125	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	7,645	1,495	1,823	32,147	37,171	37,171	892,643	7,463	546	7,645
MAD-0.9-agents0420-timePerDay08-instance0002.json	7316	7125	191	512	420	289	68,810	54	19	19	compactingSolver	92,777	90,951	41,199	58,873	71,053	71,053	33,232	25,368	30,924	41,580	46,875	46,875	4651,650	100,000	7316	44,894
MAD-0.9-agents0330-timePerDay04-instance0008.json	7316	7125	191	422	330	330	100,000	54	19	19	randomSolver	91,104	89,453	78,678	65,231	68,860	68,860	45,611	36,070	46,125	41,580	46,875	46,875	2415,936	59,677	4366	45,611
MAD-0.9-agents0330-timePerDay04-instance0008.json	7316	7125	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	10,312	2,851	3,646	32,147	37,171	37,171	685,359	6,233	456	10,312
MAD-0.9-agents0330-timePerDay04-instance0008.json	7316	7125	191	422	330	330	100,000	54	19	19	compactingSolver	95,818	95,269	83,721	58,526	71,053	71,053	60,920	51,379	65,702	41,580	46,875	46,875	3206,029	83,898	6138	61,065
TFS-0.1-agents0110-timePerDay06-instance0008.json	302	199	103	148	110	93	84,545	27	11	0	randomSolver	97,905	97,340	23,513	79,482	0,000	82,189	16,681	3,735	5,025	46,693	0,000	59,578	54,884	100,000	302	18,846
TFS-0.1-agents0110-timePerDay06-instance0008.json	302	199	103	148	110	110	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	5,708	2,065	2,778	10,979	0,000	22,078	7,003	48,675	147	5,708
TFS-0.1-agents0110-timePerDay06-instance0008.json	302	199	103	148	110	15	13,636	27	11	0	compactingSolver	92,614	80,246	9,692	69,609	0,000	85,838	16,681	3,735	5,025	46,693	0,000	59,578	49,173	100,000	302	50,385
MAD-0.75-agents0360-timePerDay06-instance0005.json	6129	5938	191	452	360	360	100,000	54	19	19	randomSolver	80,328	76,749	67,582	63,835	69,956	68,860	39,064	30,156	37,863	41,580	46,875	46,875	3605,300	94,616	5799	39,064
MAD-0.75-agents0360-timePerDay06-instance0005.json	6129	5938	191	452	360	360	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,901	1,936	2,431	32,147	37,171	37,171	648,397	7,930	486	8,901
MAD-0.75-agents0360-timePerDay06-instance0005.json	6129	5938	191	452	360	321	89,167	54	19	19	compactingSolver	92,991	91,276	52,167	59,857	71,053	71,053	40,839	31,931	40,091	41,580	46,875	46,875	3132,347	100,000	6129	45,022
MAD-1.0-agents0390-timePerDay08-instance0001.json	8108	7917	191	482	390	390	100,000	54	19	19	randomSolver	71,223	66,163	58,253	65,432	69,956	68,860	37,744	29,390	36,323	41,580	46,875	46,875	4747,790	98,199	7962	37,744
MAD-1.0-agents0390-timePerDay08-instance0001.json	8108	7917	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	8,007	1,475	1,823	32,147	37,171	37,171	913,447	6,364	516	8,007
MAD-1.0-agents0390-timePerDay08-instance0001.json	8108	7917	191	482	390	324	83,077	54	19	19	compactingSolver	92,399	90,693	51,102	59,182	71,053	71,053	38,296	29,942	37,005	41,580	46,875	46,875	12791,120	100,000	8108	44,479
MAD-1.0-agents0420-timePerDay08-instance0000.json	8108	7917	191	512	420	420	100,000	54	19	19	randomSolver	70,464	65,753	57,789	63,997	68,860	68,860	35,974	28,109	34,266	41,580	46,875	46,875	11442,560	99,729	8086	35,974
MAD-1.0-agents0420-timePerDay08-instance0000.json	8108	7917	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	7,623	1,495	1,823	32,147	37,171	36,595	996,117	6,722	545	7,623
MAD-1.0-agents0420-timePerDay08-instance0000.json	8108	7917	191	512	420	321	76,429	54	19	19	compactingSolver	92,683	91,086	47,170	58,557	71,053	71,053	36,052	28,188	34,362	41,580	46,875	46,875	5016,024	100,000	8108	45,242
MAD-0.5-agents0210-timePerDay08-instance0009.json	4150	3959	191	302	210	210	100,000	54	19	19	randomSolver	73,987	65,643	57,789	64,113	69,956	69,956	37,115	23,782	34,201	41,580	46,875	46,875	1315,054	99,542	4131	37,115
